,price,type,address,postcode,number_bedrooms,lat,lng,formatted_address
1522,325000,2 bedroom flat for sale,"31 millicent grove, London, N13",N13,2.0,51.61473650000001,-0.09773459999999999,"31 Millicent Grove, London N13, UK"
1523,325000,Studio flat for sale,"Camden Street, Camden Town, London, NW1",NW1,0.0,51.5392627,-0.1387993,"Camden St, London NW1, UK"
1524,325000,1 bedroom flat for sale,"Bollo Lane, London, W4",W4,1.0,51.4983781,-0.2741139,"Bollo Ln, London W4, UK"
1525,325000,1 bedroom maisonette for sale,"Valley Road, Streatham, London, SW16",SW16,1.0,51.4280168,-0.1199686,"Valley Rd, London SW16, UK"
1526,325000,3 bedroom apartment for sale,"Grange Road, South Norwood, London, SE25",SE25,3.0,51.4040224,-0.0910134,"Grange Rd, London, UK"
1527,325000,1 bedroom flat for sale,"Hampden Road, Harringay, London, N8",N8,1.0,51.5874804,-0.1068804,"Hampden Rd, Harringay Ladder, London N8, UK"
1528,325000,2 bedroom apartment for sale,"Newland House, John Williams Close, New Cross, SE14",SE14,2.0,51.4813504,-0.0480827,"John Williams House, John Williams Cl, London SE14 5XE, UK"
1529,325000,1 bedroom flat for sale,"High Mount, Station Road, Hendon NW4",NW4,1.0,51.58096279999999,-0.2353155,"High Mt, Station Rd, London NW4 3SS, UK"
1530,325000,1 bedroom flat for sale,"Hindley House, Highbury, London, N7",N7,1.0,51.5577474,-0.1116983,"Hindley House, 100 Hornsey Rd, London N7 7NG, UK"
1531,325000,Studio apartment for sale,"The Printworks, 139 Clapham Road, SW9",SW9,0.0,51.4762127,-0.1179109,"Clapham Rd, Vassal, London SW9 0HP, UK"
1532,325000,2 bedroom flat for sale,Brownhill Road London SE6,SE6,2.0,51.4450808,-0.0074361,"Brownhill Rd, London SE6, UK"
1533,325000,1 bedroom flat for sale,"Hardwicks Square, London, SW18",SW18,1.0,51.4568312,-0.1956677,"Hardwicks Square, London SW18, UK"
1534,325000,2 bedroom apartment for sale,"Mountearl Gardens, London, SW16",SW16,2.0,51.4358772,-0.1217584,"Mountearl Gardens, London SW16, UK"
1535,325000,3 bedroom maisonette for sale,Woodville Close London SE3,SE3,3.0,51.4739974,0.0256974,"Woodville Cl, London SE3, UK"
1536,325000,1 bedroom flat for sale,"Lavender Hill, Battersea, London, SW11",SW11,1.0,51.4649631,-0.1589748,"Lavender Hill, London SW11, UK"
1537,325000,1 bedroom end of terrace house for sale,"Albert Road, Mottingham, SE9",SE9,1.0,51.4335201,0.0469581,"Albert Rd, London SE9, UK"
1538,325000,1 bedroom flat for sale,"Rum Close, London, E1W 3QX",E1W,1.0,51.5090372,-0.0555374,"Rum Cl, London E1W 3QX, UK"
1539,325000,1 bedroom apartment for sale,"Stainsby Road, Poplar, E14",E14,1.0,51.5144572,-0.0241264,"Stainsby Rd, London E14, UK"
1540,325000,Studio flat for sale,"The Spectacle Works, Plaistow, London, E13",E13,0.0,51.5267083,0.0315939,"Spectacle Works, 1A Jedburgh Rd, London E13 9LX, UK"
1541,325000,2 bedroom flat for sale,"Shaftesbury Road, London, E7",E7,2.0,51.5397477,0.0359459,"Shaftesbury Rd, London E7, UK"
1542,325000,1 bedroom flat for sale,"Oxley Close, Bermondsey SE1",SE1,1.0,51.4889105,-0.0710864,"Oxley Cl, London SE1, UK"
1543,325000,Studio flat for sale,"Great North Road, Highgate, N6",N6,0.0,51.5836824,-0.16024,"Great N Rd, London N2, UK"
1544,325000,1 bedroom flat for sale,"Edwin Street, Canning Town, London, E16",E16,1.0,51.5165401,0.0184106,"Edwin St, London E16, UK"
1545,325000,2 bedroom apartment for sale,"Forest Road, London, E17",E17,2.0,51.590741,-0.0215228,"Forest Rd, London E17, UK"
1546,325000,1 bedroom flat for sale,"372 Long Lane, London, N2",N2,1.0,51.59462019999999,-0.1762919,"372 Long Ln, London N2, UK"
1547,325000,1 bedroom apartment for sale,"Ravensbourne Road, London, SE6",SE6,1.0,51.4432969,-0.0348131,"Ravensbourne Rd, London SE23, UK"
1548,325000,2 bedroom apartment for sale,"Pier Street, E14",E14,2.0,51.4924215,-0.0074627,"Pier St, London E14, UK"
1549,325000,2 bedroom flat for sale,"Campbell Court, Church Lane, Kingsbury, NW9",NW9,2.0,51.580606,-0.2630928,"Campbell Court, Church Ln, Kingsbury Green, London NW9 8AA, UK"
1550,325000,1 bedroom apartment for sale,"Ashurst Gardens, Tulse Hill, London, SW2",SW2,1.0,51.4496382,-0.1179015,"Tulse Hill, London SW2, UK"
1551,325000,2 bedroom apartment for sale,"Burford Wharf Apartments, Cam Road, Stratford E15",E15,2.0,51.5369087,-0.0012583,"Burford Wharf Apts, 3 Cam Rd, London E15 2SQ, UK"
1552,325000,3 bedroom apartment for sale,"High Street, Penge, London, SE20",SE20,3.0,51.4154029,-0.053117,"High St, London SE20, UK"
1553,325000,1 bedroom apartment for sale,"London Road, London, SE23",SE23,1.0,51.4405302,-0.0604231,"London Rd, London SE23, UK"
1554,325000,1 bedroom retirement property for sale,"Springhill House, NW2:**LOCATED WITHIN WILLESDEN GREEN- NORTH WEST LONDON**   ",NW2,1.0,51.546777,-0.2218525,"Willesden Ln, Willesden Green NW2 5DG, UK"
1555,325000,3 bedroom maisonette for sale,"Plashet Grove, EAST HAM, E6",E6,3.0,51.5384356,0.0428108,"Plashet Grove, London E6, UK"
1556,325000,Studio flat for sale,"Florin Court, Charterhouse Square , Clerkenwell, London, EC1M",EC1M,0.0,51.5209533,-0.0985481,"6-9 Charterhouse Square, Barbican, London EC1M 6EU, UK"
1557,325000,1 bedroom flat for sale,"High Road, Whetstone, London, N20",N20,1.0,51.6296813,-0.174773,"High Rd, London, UK"
1558,325000,Studio apartment for sale,"Highpoint, North Hill, Highgate Village  London N6",N6,0.0,51.5745456,-0.1505025,"High Pt North Hill, London N6 4BA, UK"
1559,325000,Studio flat for sale,"Indescon Square, London, E14",E14,0.0,51.4984846,-0.0204276,"Indescon Square, London E14 9DQ, UK"
1560,325000,1 bedroom flat for sale,"Overhill Road, London, SE22",SE22,1.0,51.44698,-0.066432,"Overhill Rd, London SE22, UK"
1561,325000,1 bedroom flat for sale,"Rotherwick Road, NW11",NW11,1.0,51.5741363,-0.1932736,"Rotherwick Rd, London NW11, UK"
1562,325000,3 bedroom flat for sale,BURNETT HOUSE. LEWISHAM HILL SE13 7PT  * VIDEO & 3D FLOORPLAN AVAILABLE *,SE13,3.0,51.4670375,-0.0102239,"Burnett House, Lewisham Hill, London SE13 7PD, UK"
1563,325000,1 bedroom flat for sale,"Green Lanes, London, N16",N16,1.0,51.5577121,-0.0903751,"Green Lanes, London N16, UK"
1564,325000,1 bedroom apartment for sale,"Twyford Avenue, Acton, London, W3",W3,1.0,51.5119798,-0.2818488,"Twyford Ave, London W3, UK"
1565,325000,1 bedroom apartment for sale,"Bedford Hill, Balham, SW12",SW12,1.0,51.4408854,-0.1486048,"Bedford Hill, London SW12, UK"
1566,325000,2 bedroom flat for sale,"5b Charlton Road, London, SE3 7EU",SE3,2.0,51.478079,0.0195413,"5 Charlton Rd, London SE3 7EU, UK"
1567,325000,1 bedroom apartment for sale,"Cottam House, Kidbrooke Village, SE3",SE3,1.0,51.4618341,0.0265032,"Cottam House, 305 Kidbrooke Park Rd, London SE3 9FZ, UK"
1568,325000,2 bedroom apartment for sale,"Granby Road, Eltham, SE9",SE9,2.0,51.463787,0.0551883,"Granby Rd, London SE9, UK"
1569,325000,1 bedroom apartment for sale,"Abney Park Court , Stoke Newington High Street, N16 ",N16,1.0,51.563584,-0.07289899999999999,"Abney Park Court, London N16, UK"
1570,325000,1 bedroom apartment for sale,"Johnson Court, Kidbrooke, SE9",SE9,1.0,51.4654183,0.0091487,"Kidbrooke, Blackheath, London SE3, UK"
1571,325000,2 bedroom apartment for sale,"Lawrie Park Road, Sydenham, London, SE26",SE26,2.0,51.4232779,-0.0580582,"Lawrie Park Rd, London SE26, UK"
1572,325000,Studio flat for sale,"Gleneagles, Malvern Way, Ealing, W13",W13,0.0,51.5223041,-0.3171121,"Malvern Way, London W13, UK"
1573,325000,1 bedroom apartment for sale,"Osier Crescent, Muswell Hill, London, N10",N10,1.0,51.6015027,-0.1550588,"Osier Cres, London N10, UK"
1574,325000,1 bedroom flat for sale,"Forest Drive West, Leytonstone, London, E11",E11,1.0,51.5714388,-0.002393,"Forest Dr W, London E11, UK"
1575,325000,1 bedroom apartment for sale,"Gautrey Road, London, SE15",SE15,1.0,51.4701943,-0.0527926,"Gautrey Rd, London SE15, UK"
1576,325000,1 bedroom flat for sale,"180 Hoxton Street, London, N1",N1,1.0,51.5331651,-0.0798113,"180 Hoxton St, London N1 5LH, UK"
1577,325000,2 bedroom flat for sale,"Thyme Close, London, SE3",SE3,2.0,51.4631365,0.0310009,"Thyme Cl, London SE3 9QW, UK"
1578,325000,2 bedroom flat for sale,Tulse Hill London SW2,SW2,2.0,51.4496382,-0.1179015,"Tulse Hill, London SW2, UK"
1579,325000,1 bedroom flat for sale,"Ferrestone Road, Crouch End, N8",N8,1.0,51.5860946,-0.1150109,"Ferrestone Rd, London N8, UK"
1580,325000,1 bedroom apartment for sale,"Parkside Court, 15 Booth Road, Royal Docks, E16",E16,1.0,51.5009837,0.0363325,"15 Booth Rd, London E16 2FX, UK"
1581,325000,1 bedroom flat for sale,"West Parkside, Greenwich, London, SE10",SE10,1.0,51.4951067,0.0117044,"W Parkside, London SE10, UK"
1582,325000,1 bedroom apartment for sale,"Capitol Way, London, NW9",NW9,1.0,51.5941074,-0.2641922,"Capitol Way, Edgware, London NW9, UK"
1583,325000,2 bedroom flat for sale,"Cannock Court, Hawker Place, Walthamstow, London, E17 4GE",E17,2.0,51.5936076,-0.0032664,"Cannock Court, 3 Hawker Pl, London E17 4GD, UK"
1584,325000,1 bedroom apartment for sale,"Azalea Close, Hanwell, W7",W7,1.0,51.5095417,-0.3322078,"Azalea Cl, London W7, UK"
1585,325000,1 bedroom flat for sale,"Rivington Crescent, Mill HIll, Barnet, NW7",NW7,1.0,51.6063795,-0.2467321,"Rivington Cres, London NW7, UK"
1586,325000,1 bedroom flat for sale,"151 Brook Road, London, NW2",NW2,1.0,51.5615578,-0.2383803,"Chartwell Court, 151 Brook Rd, London NW2 7DW, UK"
1587,325000,1 bedroom flat for sale,"Gainsford Road, London, E17",E17,1.0,51.5869526,-0.0280056,"Gainsford Rd, London E17, UK"
1588,325000,1 bedroom flat for sale,"Christchurch Road, London, SW2",SW2,1.0,51.4425149,-0.115452,"Christchurch Rd, London SW2, UK"
1589,325000,1 bedroom flat for sale,"Garway Court, Matilda Gardens, Bow, London, E3",E3,1.0,51.5310841,-0.0256527,"Garway Court, Parking lot, 1 Matilda Gardens, London E3 2GR, UK"
1590,325000,Studio flat for sale,"Victor Cazalet House. Gaskin Street, Islington, N1",N1,0.0,51.5376975,-0.101935,"Victor Cazalet House, 3 Gaskin St, London N1 2RX, UK"
1591,325000,1 bedroom flat for sale,"St. Georges Road, London, N13",N13,1.0,51.6257759,-0.1130406,"St George's Rd, London N13, UK"
1592,325000,1 bedroom flat for sale,"Carisbrooke Road, Walthamstow, E17",E17,1.0,51.5826686,-0.0326461,"Carisbrooke Rd, London E17, UK"
1593,325000,Studio flat for sale,"Edgware Road, Hyde Park Estate, London, W2",W2,0.0,51.5159126,-0.1640991,"Edgware Rd, Hyde Park Estate, London, UK"
1594,325000,2 bedroom maisonette for sale,"Sydenham Road, Sydenham, London, SE26",SE26,2.0,51.4257139,-0.0466444,"Sydenham Rd, London SE26, UK"
1595,325000,1 bedroom flat for sale,"Flat 11 Hillside Court, 409 Finchley Road, Hampstead, London, NW3 6HG",NW3,1.0,51.5521177,-0.1867783,"11, Hillside Court, 409 Finchley Rd, London NW3 6HQ, UK"
1596,325000,2 bedroom flat for sale,"Sidney Street, London E1",E1,2.0,51.5170543,-0.0551654,"Sidney St., London E1, UK"
1597,325000,1 bedroom flat for sale,"Ernest Street, London, E1",E1,1.0,51.5215864,-0.041924,"Ernest St, London E1, UK"
1598,325000,1 bedroom flat for sale,"Greenview Drive, Raynes Park, SW20",SW20,1.0,51.4059213,-0.2320265,"Greenview Dr, Raynes Park, London SW20, UK"
1599,325000,1 bedroom apartment for sale,"Peregrine Apartments, Moorhen Drive, NW9",NW9,1.0,51.57813429999999,-0.2424783,"30 Moorhen Dr, London NW9 7FH, UK"
1600,325000,1 bedroom terraced house for sale,"Woodside Gardens, Woodside Gardens, N17",N17,1.0,51.5952674,-0.0718369,"Woodside Gardens, London N17, UK"
1601,325000,2 bedroom flat for sale,"Pettacre Close, London, SE28",SE28,2.0,51.4930852,0.0791822,"Pettacre Cl, London SE18, UK"
1602,325000,2 bedroom flat for sale,"Forest Gate, E7",E7,2.0,51.5518094,0.0293728,"London E7, UK"
1603,325000,1 bedroom penthouse for sale,"Grove Place, Eltham, London, SE9",SE9,1.0,51.4501193,0.0514689,"Grove Pl, London SE9, UK"
1604,325000,1 bedroom flat for sale,"Frederick Square, Rotherhithe SE16",SE16,1.0,51.5072458,-0.0414252,"Frederick Square, London SE16, UK"
1605,325000,3 bedroom flat for sale,"Manor Road, London, E15",E15,3.0,51.52929,0.004891,"Manor Rd, London E15, UK"
1606,325000,1 bedroom flat for sale,"Havant Road, Walthamstow, London, E17",E17,1.0,51.5885276,-0.0066857,"Havant Rd, London E17, UK"
1607,325000,1 bedroom apartment for sale,"Brunswick Park Road, London, N11",N11,1.0,51.6242292,-0.1472341,"Brunswick Park Rd, London N11, UK"
1608,325000,2 bedroom flat for sale,"Globe Road, London, E1",E1,2.0,51.5246607,-0.0486583,"Globe Rd, Bethnal Green, London E1, UK"
1609,325000,1 bedroom flat for sale,"Stockwell Road, London, SW9",SW9,1.0,51.4681348,-0.1187268,"Stockwell Rd, London SW9, UK"
1610,325000,1 bedroom ground floor flat for sale,"Burrage Road, London, SE18 7JU",SE18,1.0,51.4843439,0.0730461,"Burrage Rd, London SE18 7JU, UK"
1611,325000,1 bedroom flat for sale,"Station Road, Wood Green, London, N22",N22,1.0,51.5964321,-0.1145656,"Station Rd, London N22, UK"
1612,325000,3 bedroom maisonette for sale,"Copperfield Mews, Edmonton, N18",N18,3.0,51.6149876,-0.0752073,"Copperfield Mews, London N18, UK"
1613,325000,1 bedroom flat for sale,"Watermead Lodge, 1 Farm Road, Watermead Lodge, N21, N21",N21,1.0,51.6313913,-0.0946244,"Lodge, N21, Watermead Lodge, 1 Farm Rd, London N21 3JQ, UK"
1614,325000,1 bedroom flat for sale,"Hainault Road, London, E11",E11,1.0,51.5712702,0.0004513,"Hainault Rd, London E11, UK"
1615,325000,2 bedroom apartment for sale,"Larch Close, Friern Barnet, London, N11",N11,2.0,51.6076479,-0.1509335,"Larch Cl, London N11, UK"
1616,325000,Studio flat for sale,"Edgware Road, Hyde Park Estate, London, W2",W2,0.0,51.5159126,-0.1640991,"Edgware Rd, Hyde Park Estate, London, UK"
1617,325000,1 bedroom flat for sale,"New Butt Lane, London, SE8",SE8,1.0,51.4759983,-0.0242329,"New Butt Ln, London SE8, UK"
1618,325000,Studio apartment for sale,"Bramley Road, London, W10",W10,0.0,51.513763,-0.2176749,"Bramley Rd, London W10, UK"
1619,325000,1 bedroom ground floor flat for sale,"Windlesham Grove, Wimbledon, SW19",SW19,1.0,51.4460165,-0.2188263,"Windlesham Grove, London SW19, UK"
1620,325000,Studio apartment for sale,"Warwick Building, Chelsea Bridge Wharf, London, SW11",SW11,0.0,51.4832718,-0.1488661,"Chelsea Bridge Wharf, Nine Elms, London SW11, UK"
1621,325000,1 bedroom flat for sale,"Denmark Road, London, SE5",SE5,1.0,51.4718435,-0.0987716,"Denmark Rd, London SE5, UK"
1622,325000,1 bedroom flat for sale,"Barton Close, London, SE15",SE15,1.0,51.4664046,-0.0585826,"Barton Cl, London SE15, UK"
1623,325000,1 bedroom apartment for sale,"Christchurch Road, London, SW2",SW2,1.0,51.4425149,-0.115452,"Christchurch Rd, London SW2, UK"
1624,325000,1 bedroom flat for sale,"Cropley Court, Cropley Street, Islington, N1",N1,1.0,51.5328858,-0.08775659999999999,"98 Cropley St, London N1 7HH, UK"
1625,325000,1 bedroom flat for sale,"Adenmore Road, Catford, London, SE6",SE6,1.0,51.4459289,-0.0254071,"Adenmore Rd, London SE6, UK"
1626,325000,2 bedroom apartment for sale,"Birkbeck Road, London, N17",N17,2.0,51.6005554,-0.071052,"Birkbeck Rd, London N17, UK"
1627,325000,1 bedroom flat for sale,"Bruges Place, Camden, NW1",NW1,1.0,51.5412562,-0.1371899,"Bruges Place, Randolph St, London NW1 0TL, UK"
1628,325000,2 bedroom maisonette for sale,"Green Lane, London, SE9",SE9,2.0,51.4329078,0.0638998,"Green Ln, London SE9, UK"
1629,325000,2 bedroom maisonette for sale,"Haymerle Road, London, SE15",SE15,2.0,51.4813986,-0.0694645,"Haymerle Rd, London SE15, UK"
1630,325000,1 bedroom apartment for sale,"Dagnall Park, London, SE25",SE25,1.0,51.3914296,-0.0896861,"Dagnall Park, London SE25, UK"
1631,325000,Studio flat for sale,"Peckham Rye, East Dulwich, London, SE22",SE22,0.0,51.4590217,-0.0659968,"Peckham Rye, London, UK"
1632,325000,1 bedroom apartment for sale,"Sunningfields Road, London, NW4",NW4,1.0,51.5938599,-0.2261432,"Sunningfields Rd, London NW4, UK"
1633,325000,2 bedroom apartment for sale,"374 Old Kent Road, London, SE1",SE1,2.0,51.48697310000001,-0.0746092,"Kenon (Plumbers Merchants) Ltd, 374 Old Kent Rd, London SE1 5AA, UK"
1634,325000,3 bedroom apartment for sale,"Palace Road, London, SW2",SW2,3.0,51.440538,-0.1158264,"Palace Rd, London SW2, UK"
1635,325000,2 bedroom flat for sale,"Leigham Court Road, Streatham Common, London, SW16",SW16,2.0,51.42413939999999,-0.1144283,"Leigham Court Road / Streatham Common (Stop CC), London SW16 3RG, UK"
1636,325000,2 bedroom apartment for sale,"Azalea Close, Hanwell, W7",W7,2.0,51.5095417,-0.3322078,"Azalea Cl, London W7, UK"
1637,325000,1 bedroom apartment for sale,"5 Boulevard Drive,  Colindale, NW9",NW9,1.0,51.596127,-0.2420936,"Avro House, 5 Boulevard Dr, London NW9 5HF, UK"
1638,325000,Studio flat for sale,"New Village Avenue, London, E14",E14,0.0,51.5133915,-0.0006167,"New Village Ave, Aberfeldy Village, London E14, UK"
1639,325000,2 bedroom apartment for sale,"Hunsdon House, Brooke Road, London, E5",E5,2.0,51.5591586,-0.0582724,"Hunsdon House, Brooke Rd, London E5 8AT, UK"
1640,325000,1 bedroom flat for sale,"Dagnall Park, London, SE25",SE25,1.0,51.3914296,-0.0896861,"Dagnall Park, London SE25, UK"
1641,325000,1 bedroom flat for sale,"Wynne Road, London, SW9",SW9,1.0,51.4691762,-0.1130583,"Wynne Rd, London SW9, UK"
1642,325000,1 bedroom flat for sale,"Sylvia Court, Cavendish Street, Islington, N1",N1,1.0,51.5321224,-0.0874899,"Sylvia Court, Cavendish St, London N1 7PE, UK"
1643,325000,2 bedroom flat for sale,"North Birkbeck Road, London, E11",E11,2.0,51.5573716,0.0016825,"N Birkbeck Rd, London E11, UK"
1644,325000,1 bedroom apartment for sale,"Bentfield House, 26 Heritage Avenue, London, NW9",NW9,1.0,51.5955154,-0.242913,"26 Heritage Ave, London NW9 5GE, UK"
1645,325000,2 bedroom flat for sale,"Leaside Road, Clapton, E5",E5,2.0,51.5668068,-0.0528084,"Leaside Rd, London E5, UK"
1646,325000,2 bedroom flat for sale,Dorset Road Lambeth SW8,SW8,2.0,51.4792828,-0.1197906,"Dorset Rd, London SW8, UK"
1647,325000,1 bedroom flat for sale,"West Officers Apartments, 12 Langhorne Street, The Academy, Woolwich, SE18",SE18,1.0,51.47540249999999,0.0574154,"12 Langhorne St, London SE18 4AU, UK"
1648,325000,1 bedroom flat for sale,"Tynemouth House, N15 4AT",N15,1.0,55.0175869,-1.4255819,"Tynemouth, UK"
1649,325000,2 bedroom flat for sale,"Millicent Grove, Palmers Green, N13",N13,2.0,51.6145726,-0.0982855,"Millicent Grove, London N13, UK"
1650,325000,1 bedroom flat for sale,"Bow Quarter, 60 Fairfield Road, London, E3",E3,1.0,51.5311342,-0.0220729,"60 Fairfield Rd, Bow, London E3 2UB, UK"
1651,300000,1 bedroom apartment for sale,"Pickering Court, Granville Road, London, N22",N22,1.0,51.5994724,-0.09866079999999999,"Pickering Court, Granville Rd, London N22 5LZ, UK"
1652,325000,1 bedroom apartment for sale,"Academy Court, Kirkwall Place, London, E2",E2,1.0,51.5285087,-0.05105,"Academy Court, Kirkwall Pl, Bethnal Green, London E2 0NQ, UK"
1653,325000,2 bedroom terraced house for sale,"Surlingham Close, Thamesmead, London, SE28 8NE",SE28,2.0,51.5080922,0.1256774,"Surlingham Cl, London SE28 8NE, UK"
1654,325000,1 bedroom flat for sale,"Glenesk Road, Eltham, London, SE9",SE9,1.0,51.4516681,0.0667099,"Glenesk Rd, London SE9, UK"
1655,325000,2 bedroom flat for sale,"Cassland Road, London, E9",E9,2.0,51.5434479,-0.0416567,"Cassland Rd, London E9, UK"
1656,325000,1 bedroom flat for sale,"Conington Road, Lewisham, London, SE13",SE13,1.0,51.4678736,-0.0135989,"Conington Rd, London SE13, UK"
1657,325000,2 bedroom retirement property for sale,"Green Lanes, N21",N21,2.0,51.6298245,-0.0971887,"Green Lanes, London N21, UK"
1658,325000,1 bedroom flat for sale,"Woolwich Road, Charlton, London, SE7",SE7,1.0,51.4885124,0.0339058,"Woolwich Rd, London SE7, UK"
1659,325000,2 bedroom apartment for sale,"Station Road, London, NW10",NW10,2.0,51.5339965,-0.247628,"Station Rd, London NW10, UK"
1660,325000,1 bedroom flat for sale,"Boyd Building, Gallions Reach, London, E16",E16,1.0,51.5064196,0.0752616,"London E16 2GW, UK"
