,price,type,address,url,agent_url,postcode,full_postcode,number_bedrooms,search_date
532,220000.0,3 bedroom semi-detached house for sale,"Lightburn Road, Cambuslang",http://www.rightmove.co.uk/properties/121208969#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Yopa/Scotland-77046.html,,,3.0,2022-06-29 07:22:53.795003
533,220000.0,2 bedroom flat for sale,"Upper Bell Street, Bell Street, Merchant City, Glasgow, G4",http://www.rightmove.co.uk/properties/111538271#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Slater-Hogg-and-Howison/City-Centre-Glasgow-4835.html,G4,,2.0,2022-06-29 07:22:53.795003
534,220000.0,2 bedroom flat for sale,"Gardner Street, Glasgow",http://www.rightmove.co.uk/properties/85611549#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Yopa/Scotland-77046.html,,,2.0,2022-06-29 07:22:53.795003
535,220000.0,2 bedroom flat for sale,"Upper Bell Street, Bell Street, Merchant City, Glasgow, G4",http://www.rightmove.co.uk/properties/81530244#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Countrywide/Glasgow-City-Living-6619.html,G4,,2.0,2022-06-29 07:22:53.795003
536,220000.0,2 bedroom apartment for sale,"Renfield Street, Glasgow City Centre",http://www.rightmove.co.uk/properties/119105948#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Glasgow-City-73344.html,,,2.0,2022-06-29 07:22:53.795003
537,220000.0,2 bedroom flat for sale,"Upper Bell Street, Bell Street, Merchant City, Glasgow, G4",http://www.rightmove.co.uk/properties/111537794#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Countrywide/Glasgow-City-Living-6619.html,G4,,2.0,2022-06-29 07:22:53.795003
538,220000.0,2 bedroom flat for sale,"Byres Road, Hillhead, Glasgow, G12",http://www.rightmove.co.uk/properties/123112730#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Countrywide/West-End-496.html,G12,,2.0,2022-06-29 07:22:53.795003
539,220000.0,2 bedroom flat for sale,"Finnieston Street, Glasgow, Lanarkshire, G3",http://www.rightmove.co.uk/properties/120317174#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Countrywide/Glasgow-City-Living-6619.html,G3,,2.0,2022-06-29 07:22:53.795003
540,220000.0,2 bedroom apartment for sale,"Leslie Street, Pollokshields, Flat 0/1, GLASGOW",http://www.rightmove.co.uk/properties/122883365#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Home-Connexions/Glasgow-139691.html,,,2.0,2022-06-29 07:22:53.795003
541,220000.0,3 bedroom flat for sale,"6A, Buchanan Drive, Newton Mearns, G77 6HT",http://www.rightmove.co.uk/properties/123071846#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Pacitti-Jones/Shawlands-73070.html,G77,G77 6HT,3.0,2022-06-29 07:22:53.795003
542,220000.0,3 bedroom end of terrace house for sale,"Mallots View, Newton Mearns, Glasgow",http://www.rightmove.co.uk/properties/85612959#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Allen-and-Harris/Newton-Mearns-Glasgow-1816.html,,,3.0,2022-06-29 07:22:53.795003
543,219995.0,2 bedroom flat for sale,"1/2 52 Carrington Street, Woodlands, Glasgow, G4 9AL",http://www.rightmove.co.uk/properties/124283705#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Pacitti-Jones/Glasgow-77348.html,G4,G4 9AL,2.0,2022-06-29 07:22:53.795003
544,219995.0,3 bedroom semi-detached house for sale,"25 Florence Gardens, High Burnside, Glasgow, G73 4EW",http://www.rightmove.co.uk/properties/124238801#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Pacitti-Jones/Burnside-58910.html,G73,G73 4EW,3.0,2022-06-29 07:22:53.795003
545,219000.0,2 bedroom flat for sale,"Belgrave Terrace, Flat 3, Hillhead, Glasgow, G12 8JD",http://www.rightmove.co.uk/properties/122989145#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Clyde-Property/Westend-28232.html,G12,G12 8JD,2.0,2022-06-29 07:22:53.795003
546,219000.0,3 bedroom semi-detached villa for sale,"51 O'Neill Avenue, Bishopbriggs, GLASGOW",http://www.rightmove.co.uk/properties/85623015#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Moving-Estate-Agents/Glasgow-18098.html,,,3.0,2022-06-29 07:22:53.795003
547,219000.0,2 bedroom flat for sale,"Rupert Street, Woodlands",http://www.rightmove.co.uk/properties/124265678#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Martin-and-Co/Glasgow-West-End-207407.html,,,2.0,2022-06-29 07:22:53.795003
548,219000.0,2 bedroom apartment for sale,"Braidholm Road, Giffnock",http://www.rightmove.co.uk/properties/124109210#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Nicol-Estate-Agents/Newton-Mearns-55395.html,,,2.0,2022-06-29 07:22:53.795003
549,218000.0,3 bedroom semi-detached house for sale,"Croftwood View, Machrie Road, G45",http://www.rightmove.co.uk/properties/85578111#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Countrywide/Burnside-487.html,G45,,3.0,2022-06-29 07:22:53.795003
550,155000.0,2 bedroom terraced house for sale,"Spey Road, Bearsden, Glasgow, G61",http://www.rightmove.co.uk/properties/96620125#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Slater-Hogg-and-Howison/Bearsden-Glasgow-4799.html,G61,,2.0,2022-06-29 07:22:53.795003
551,219000.0,3 bedroom semi-detached villa for sale,"51 O'Neill Avenue, Bishopbriggs, GLASGOW",http://www.rightmove.co.uk/properties/85623015#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Moving-Estate-Agents/Glasgow-18098.html,,,3.0,2022-06-29 07:22:53.795003
552,219000.0,2 bedroom flat for sale,"Rupert Street, Woodlands",http://www.rightmove.co.uk/properties/124265678#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Martin-and-Co/Glasgow-West-End-207407.html,,,2.0,2022-06-29 07:22:53.795003
553,219000.0,2 bedroom apartment for sale,"Braidholm Road, Giffnock",http://www.rightmove.co.uk/properties/124109210#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Nicol-Estate-Agents/Newton-Mearns-55395.html,,,2.0,2022-06-29 07:22:53.795003
554,218000.0,3 bedroom semi-detached house for sale,"Croftwood View, Machrie Road, G45",http://www.rightmove.co.uk/properties/85578111#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Countrywide/Burnside-487.html,G45,,3.0,2022-06-29 07:22:53.795003
555,215995.0,2 bedroom apartment for sale,"The Lennox, Plot 18 Moncrieff View",http://www.rightmove.co.uk/properties/117115745#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/CODA-Estates-Ltd/Glasgow-78938.html,,,2.0,2022-06-29 07:22:53.795003
556,215000.0,2 bedroom flat for sale,"McCallum Avenue, Rutherglen, Glasgow, G73",http://www.rightmove.co.uk/properties/123003806#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Slater-Hogg-and-Howison/Burnside-4830.html,G73,,2.0,2022-06-29 07:22:53.795003
557,215000.0,3 bedroom semi-detached house for sale,"Hunters Crescent, East Kilbride, Glasgow, G74",http://www.rightmove.co.uk/properties/124356443#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Countrywide/Hamilton-491.html,G74,,3.0,2022-06-29 07:22:53.795003
558,215000.0,3 bedroom semi-detached house for sale,"Dunglass Place, Newton Mearns, Glasgow",http://www.rightmove.co.uk/properties/124223933#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Newton-Mearns-145421.html,,,3.0,2022-06-29 07:22:53.795003
559,215000.0,2 bedroom apartment for sale,"Langside Place, Flat 0/1, Shawlands, Glasgow, G41 3DL",http://www.rightmove.co.uk/properties/124309238#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Clyde-Property/Shawlands-13751.html,G41,G41 3DL,2.0,2022-06-29 07:22:53.795003
560,215000.0,3 bedroom semi-detached house for sale,"Newton Road, Lenzie",http://www.rightmove.co.uk/properties/123956990#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/CODA-Estates-Ltd/Glasgow-78938.html,,,3.0,2022-06-29 07:22:53.795003
561,215000.0,2 bedroom flat for sale,"Renfrew Street, Glasgow, Lanarkshire, G3",http://www.rightmove.co.uk/properties/122494451#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Countrywide/Glasgow-City-Living-6619.html,G3,,2.0,2022-06-29 07:22:53.795003
562,215000.0,3 bedroom end of terrace house for sale,"Stonelaw Road, Glasgow, G73",http://www.rightmove.co.uk/properties/123982934#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Macallans/Glasgow-188612.html,G73,,3.0,2022-06-29 07:22:53.795003
563,215000.0,3 bedroom semi-detached house for sale,"Chestnut Drive, Lenzie, Glasgow",http://www.rightmove.co.uk/properties/123659768#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/CODA-Estates-Ltd/Glasgow-78938.html,,,3.0,2022-06-29 07:22:53.795003
564,215000.0,3 bedroom flat for sale,"3/1 32 Strathblane Gardens, Anniesland, G13 1BF",http://www.rightmove.co.uk/properties/85556160#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Corum/West-End-44520.html,G13,G13 1BF,3.0,2022-06-29 07:22:53.795003
565,215000.0,2 bedroom apartment for sale,"West Street, Tradeston, Flat 1/6, GLASGOW",http://www.rightmove.co.uk/properties/122405993#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Home-Connexions/Glasgow-139691.html,,,2.0,2022-06-29 07:22:53.795003
566,215000.0,2 bedroom flat for sale,"Novar Drive, Hyndland",http://www.rightmove.co.uk/properties/124443203#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Yates-Hellier-Ltd/Glasgow-238118.html,,,2.0,2022-06-29 07:22:53.795003
567,215000.0,2 bedroom flat for sale,"Queen Margaret Drive, Glasgow, G20",http://www.rightmove.co.uk/properties/121929860#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Zone/Glasgow-124672.html,G20,,2.0,2022-06-29 07:22:53.795003
568,215000.0,3 bedroom town house for sale,"Springbank Gardens, Glasgow",http://www.rightmove.co.uk/properties/85576809#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Allen-and-Harris/Dennistoun-Glasgow-1783.html,,,3.0,2022-06-29 07:22:53.795003
569,215000.0,2 bedroom flat for sale,"McCallum Avenue, Rutherglen, Glasgow, G73",http://www.rightmove.co.uk/properties/124301018#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Slater-Hogg-and-Howison/Burnside-4830.html,G73,,2.0,2022-06-29 07:22:53.795003
570,215000.0,2 bedroom flat for sale,"Laurel Street, Upper Conversion, Thornwood, Glasgow, G11 7QR",http://www.rightmove.co.uk/properties/123759260#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Clyde-Property/Westend-28232.html,G11,G11 7QR,2.0,2022-06-29 07:22:53.795003
571,215000.0,3 bedroom flat for sale,"Old Rutherglen Road, Glasgow, G5",http://www.rightmove.co.uk/properties/85511265#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Countrywide/Glasgow-City-Living-6619.html,G5,,3.0,2022-06-29 07:22:53.795003
572,215000.0,2 bedroom flat for sale,"Finnieston Street, Glasgow, Lanarkshire, G3",http://www.rightmove.co.uk/properties/120514334#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Countrywide/Glasgow-City-Living-6619.html,G3,,2.0,2022-06-29 07:22:53.795003
573,214995.0,3 bedroom semi-detached villa for sale,"Weirwood Avenue, Garrowhill, Glasgow",http://www.rightmove.co.uk/properties/123883394#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Abode-Estate-Agency/Airdrie-90098.html,,,3.0,2022-06-29 07:22:53.795003
574,213000.0,3 bedroom semi-detached house for sale,"Stepford Road,
Glasgow,
G33",http://www.rightmove.co.uk/properties/84073941#/?channel=RES_BUY,http://www.rightmove.co.uk/developer/branch/Merchant-Homes/Lochwood-Gardens-77763.html,G33,,3.0,2022-06-29 07:22:53.795003
575,75000.0,2 bedroom apartment for sale,"Main Street, Flat 1/2, Bridgeton, Glasgow, G40 1JU",http://www.rightmove.co.uk/properties/124319036#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Clyde-Property/Shawlands-13751.html,G40,G40 1JU,2.0,2022-06-29 07:22:53.795003
576,210000.0,2 bedroom apartment for sale,"Pollokshaws Road, Glasgow",http://www.rightmove.co.uk/properties/123993608#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Shawlands-176243.html,,,2.0,2022-06-29 07:22:53.795003
577,210000.0,2 bedroom flat for sale,"Upper Bell Street, Bell Street, Merchant City, Glasgow, G4",http://www.rightmove.co.uk/properties/111538259#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Slater-Hogg-and-Howison/City-Centre-Glasgow-4835.html,G4,,2.0,2022-06-29 07:22:53.795003
578,210000.0,2 bedroom flat for sale,"Pollokshaws Road, Glasgow, G41",http://www.rightmove.co.uk/properties/114432416#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/McSparran-McCormick/Clarkston-200435.html,G41,,2.0,2022-06-29 07:22:53.795003
579,210000.0,4 bedroom detached house for sale,"Hardridge Road, Corkerhill",http://www.rightmove.co.uk/properties/124102121#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Westgate-Estate-Agents/Glasgow-62368.html,,,4.0,2022-06-29 07:22:53.795003
580,210000.0,3 bedroom semi-detached house for sale,"3 County Avenue, Cambuslang, Glasgow, G72 7DG",http://www.rightmove.co.uk/properties/124015469#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Pacitti-Jones/Burnside-58910.html,G72,G72 7DG,3.0,2022-06-29 07:22:53.795003
581,210000.0,2 bedroom apartment for sale,"Pollokshaws Road, Strathbungo",http://www.rightmove.co.uk/properties/123935075#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Shawlands-176243.html,,,2.0,2022-06-29 07:22:53.795003
582,210000.0,3 bedroom semi-detached house for sale,"26 Ryecroft Drive, Garrowhill, Glasgow, G69",http://www.rightmove.co.uk/properties/124266266#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/D-J-Alexander/Edinburgh-51311.html,G69,,3.0,2022-06-29 07:22:53.795003
583,210000.0,2 bedroom flat for sale,"Upper Bell Street, Bell Street, Merchant City, Glasgow, G4",http://www.rightmove.co.uk/properties/111537788#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Countrywide/Glasgow-City-Living-6619.html,G4,,2.0,2022-06-29 07:22:53.795003
584,210000.0,2 bedroom character property for sale,"Busby Road, Carmunnock, Glasgow",http://www.rightmove.co.uk/properties/85318785#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Allen-and-Harris/Clarkston-Glasgow-1771.html,,,2.0,2022-06-29 07:22:53.795003
585,210000.0,3 bedroom detached house for sale,"Ardencraig Terrace, Glasgow, G45",http://www.rightmove.co.uk/properties/124314947#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Countrywide/Burnside-487.html,G45,,3.0,2022-06-29 07:22:53.795003
586,210000.0,3 bedroom detached villa for sale,"Moray Place, Kirkintilloch, Glasgow, G66 3SR",http://www.rightmove.co.uk/properties/124307303#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Town-and-Country-Estate-Agents/Glasgow-71794.html,G66,G66 3SR,3.0,2022-06-29 07:22:53.795003
587,210000.0,3 bedroom end of terrace house for sale,"Bonnyton Drive, Eaglesham, GLASGOW",http://www.rightmove.co.uk/properties/115581371#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Allen-and-Harris/Clarkston-Glasgow-1771.html,,,3.0,2022-06-29 07:22:53.795003
588,210000.0,2 bedroom apartment for sale,"Douglas Place, Bearsden",http://www.rightmove.co.uk/properties/85538565#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Bearsden-55557.html,,,2.0,2022-06-29 07:22:53.795003
589,210000.0,1 bedroom flat for sale,"Flat 2/1, 127 Novar Drive, GLASGOW",http://www.rightmove.co.uk/properties/124315685#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Moving-Estate-Agents/Glasgow-18098.html,,,1.0,2022-06-29 07:22:53.795003
590,210000.0,3 bedroom semi-detached house for sale,"Blacader Drive, Gartcosh, Glasgow, G69 8DG",http://www.rightmove.co.uk/properties/123663626#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Town-and-Country-Estate-Agents/Glasgow-71794.html,G69,G69 8DG,3.0,2022-06-29 07:22:53.795003
591,210000.0,3 bedroom semi-detached house for sale,"Glenmill Avenue, Darnley",http://www.rightmove.co.uk/properties/85534842#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Newton-Mearns-145421.html,,,3.0,2022-06-29 07:22:53.795003
592,210000.0,4 bedroom bungalow for sale,Milton Of Campsie,http://www.rightmove.co.uk/properties/124429817#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Penny-Lane-Homes/Renfrew-160826.html,,,4.0,2022-06-29 07:22:53.795003
593,209995.0,3 bedroom apartment for sale,"Mavisbank Gardens, Glasgow, G51",http://www.rightmove.co.uk/properties/124145156#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Peachtree-Property/Renfrew-157172.html,G51,,3.0,2022-06-29 07:22:53.795003
594,209000.0,2 bedroom flat for sale,"Royal Crescent , Flat 3/3, Finnieston, Glasgow, G3 7SL",http://www.rightmove.co.uk/properties/124142984#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Clyde-Property/Westend-28232.html,G3,G3 7SL,2.0,2022-06-29 07:22:53.795003
595,209000.0,2 bedroom flat for sale,"Haggswood Avenue, Flat 3/3, Pollokshields, Glasgow, G41 4RE",http://www.rightmove.co.uk/properties/124164047#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Clyde-Property/Shawlands-13751.html,G41,G41 4RE,2.0,2022-06-29 07:22:53.795003
596,208000.0,2 bedroom apartment for sale,"Greenholme Street,
Glasgow,
G44 4DU",http://www.rightmove.co.uk/properties/84005895#/?channel=RES_BUY,http://www.rightmove.co.uk/developer/branch/Westpoint-Homes/Ascent-80448.html,G44,G44 4DU,2.0,2022-06-29 07:22:53.795003
597,200000.0,2 bedroom flat for sale,"Alexandra Apartments, Meadowpark Street, Dennistoun, G31",http://www.rightmove.co.uk/properties/116009645#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Slater-Hogg-and-Howison/Dennistoun-Glasgow-4865.html,G31,,2.0,2022-06-29 07:22:53.795003
598,200000.0,3 bedroom semi-detached house for sale,"Buttercup Crescent, Cambuslang, Glasgow",http://www.rightmove.co.uk/properties/85449321#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Residence-Estate-Agents/Uddingston-107209.html,,,3.0,2022-06-29 07:22:53.795003
599,200000.0,2 bedroom flat for sale,"Alexandra Apartments, Meadowpark Street, Dennistoun, G31",http://www.rightmove.co.uk/properties/124310369#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Countrywide/Dennistoun-489.html,G31,,2.0,2022-06-29 07:22:53.795003
600,150000.0,2 bedroom flat for sale,"Firpark Court, Dennistoun, Glasgow, G31",http://www.rightmove.co.uk/properties/124033853#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Slater-Hogg-and-Howison/Dennistoun-Glasgow-4865.html,G31,,2.0,2022-06-29 07:22:53.795003
601,200000.0,2 bedroom semi-detached house for sale,"Alyth Gardens, Stamperland, GLASGOW",http://www.rightmove.co.uk/properties/85412478#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Allen-and-Harris/Clarkston-Glasgow-1771.html,,,2.0,2022-06-29 07:22:53.795003
602,200000.0,2 bedroom flat for sale,"Alexandra Apartments, Dennistoun, Glasgow, Lanarkshire, G31",http://www.rightmove.co.uk/properties/124310342#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Countrywide/Dennistoun-489.html,G31,,2.0,2022-06-29 07:22:53.795003
603,200000.0,2 bedroom flat for sale,"Meadowside Quay Square, Glasgow",http://www.rightmove.co.uk/properties/124196426#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/G-and-S-Properties/Bearsden-65710.html,,,2.0,2022-06-29 07:22:53.795003
604,200000.0,3 bedroom villa for sale,"3 Cherry Bank, Lenzie, G66 4DD",http://www.rightmove.co.uk/properties/124152470#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Pacitti-Jones/Lenzie-146786.html,G66,G66 4DD,3.0,2022-06-29 07:22:53.795003
605,200000.0,2 bedroom flat for sale,"Alexandra Apartments, Meadowpark Street, Dennistoun, G31",http://www.rightmove.co.uk/properties/116009582#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Slater-Hogg-and-Howison/Dennistoun-Glasgow-4865.html,G31,,2.0,2022-06-29 07:22:53.795003
606,200000.0,2 bedroom flat for sale,"Lancefield Quay, Finnieston, Glasgow, G3",http://www.rightmove.co.uk/properties/121969190#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Countrywide/Glasgow-City-Living-6619.html,G3,,2.0,2022-06-29 07:22:53.795003
607,200000.0,3 bedroom terraced house for sale,"Penny Crescent, Glasgow",http://www.rightmove.co.uk/properties/124242233#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Yoo-Move/Uddingston-239492.html,,,3.0,2022-06-29 07:22:53.795003
608,200000.0,2 bedroom flat for sale,"Douglas Place, Bearsden, Glasgow, East Dunbartonshire, G61",http://www.rightmove.co.uk/properties/124407776#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Slater-Hogg-and-Howison/Bearsden-Glasgow-4799.html,G61,,2.0,2022-06-29 07:22:53.795003
609,200000.0,3 bedroom semi-detached house for sale,"Whitacres Road, Glasgow, G53",http://www.rightmove.co.uk/properties/123190463#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Purplebricks/covering-Glasgow-202916.html,G53,,3.0,2022-06-29 07:22:53.795003
610,200000.0,Property for sale,"Alexandra Apartments, Meadowpark Street, Dennistoun, G31",http://www.rightmove.co.uk/properties/116009738#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Slater-Hogg-and-Howison/Dennistoun-Glasgow-4865.html,G31,,,2022-06-29 07:22:53.795003
611,200000.0,1 bedroom flat for sale,"Yarrow Gardens, North Kelvinside, Glasgow, G20",http://www.rightmove.co.uk/properties/124032119#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Countrywide/West-End-496.html,G20,,1.0,2022-06-29 07:22:53.795003
612,200000.0,2 bedroom flat for sale,"Alexandra Apartments, Meadowpark Street, Dennistoun, G31",http://www.rightmove.co.uk/properties/116008889#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Countrywide/Dennistoun-489.html,G31,,2.0,2022-06-29 07:22:53.795003
613,200000.0,2 bedroom ground floor flat for sale,"Netherlee Place, Netherlee, Glasgow",http://www.rightmove.co.uk/properties/85666401#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Allen-and-Harris/Clarkston-Glasgow-1771.html,,,2.0,2022-06-29 07:22:53.795003
614,200000.0,2 bedroom flat for sale,"Alexandra Apartments, Meadowpark Street, Dennistoun, G31",http://www.rightmove.co.uk/properties/116008175#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Countrywide/Dennistoun-489.html,G31,,2.0,2022-06-29 07:22:53.795003
615,200000.0,2 bedroom flat for sale,"Alexandra Apartments, Meadowpark Street, Dennistoun, G31",http://www.rightmove.co.uk/properties/115127096#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Slater-Hogg-and-Howison/Dennistoun-Glasgow-4865.html,G31,,2.0,2022-06-29 07:22:53.795003
616,200000.0,2 bedroom apartment for sale,"Glasgow Harbour Terraces, Glasgow",http://www.rightmove.co.uk/properties/85652376#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Yopa/Scotland-77046.html,,,2.0,2022-06-29 07:22:53.795003
617,200000.0,2 bedroom flat for sale,"Maxwell Street, Glasgow, Lanarkshire, G1",http://www.rightmove.co.uk/properties/121777640#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Countrywide/Glasgow-City-Living-6619.html,G1,,2.0,2022-06-29 07:22:53.795003
618,200000.0,2 bedroom flat for sale,"West Princes Street, Woodlands, Glasgow, G4",http://www.rightmove.co.uk/properties/123594704#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Slater-Hogg-and-Howison/West-End-Glasgow-5074.html,G4,,2.0,2022-06-29 07:22:53.795003
619,199999.0,3 bedroom town house for sale,"Drumgrew Quadrant, Twechar, Glasgow, G65 9DS",http://www.rightmove.co.uk/properties/123896312#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Town-and-Country-Estate-Agents/Glasgow-71794.html,G65,G65 9DS,3.0,2022-06-29 07:22:53.795003
620,199995.0,2 bedroom terraced house for sale,"Boydstone Path,
Pollokshaws,
G43",http://www.rightmove.co.uk/properties/121756355#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Purplebricks/covering-Glasgow-202916.html,G43,,2.0,2022-06-29 07:22:53.795003
621,199995.0,3 bedroom semi-detached bungalow for sale,"Hurly Hawkin, Glasgow, G64",http://www.rightmove.co.uk/properties/124183229#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Rannoch-Property/Glasgow-234749.html,G64,,3.0,2022-06-29 07:22:53.795003
622,199950.0,2 bedroom flat for sale,"Glasgow Harbour Terrace, Partick, Glasgow, G11",http://www.rightmove.co.uk/properties/112010171#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/A-B-PROPERTY-CONSULTANTS/Baillieston-58497.html,G11,,2.0,2022-06-29 07:22:53.795003
623,199500.0,3 bedroom semi-detached house for sale,"Rhinds Close, Glasgow, G69",http://www.rightmove.co.uk/properties/85552128#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/PRP-Properties/Glasgow-13424.html,G69,,3.0,2022-06-29 07:22:53.795003
624,199000.0,2 bedroom ground floor flat for sale,"Leven Street, Pollokshields, Glasgow, G41",http://www.rightmove.co.uk/properties/122619143#/?channel=RES_BUY,,G41,,2.0,2022-06-29 07:22:53.795003
625,,3 bedroom semi-detached house for sale,"Gartloch Avenue,
Gartcosh,
G69 8FH",http://www.rightmove.co.uk/properties/97731704#/?channel=RES_BUY,http://www.rightmove.co.uk/developer/branch/Oak-NGate-Ltd/Gartloch-Village-191018.html,G69,G69 8FH,3.0,2022-06-29 07:22:53.795003
626,199995.0,3 bedroom semi-detached bungalow for sale,"Hurly Hawkin, Glasgow, G64",http://www.rightmove.co.uk/properties/124183229#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Purplebricks/covering-Glasgow-202916.html,G64,,3.0,2022-06-29 07:22:53.795003
